Token	POS-Tag	OOV	Id	Index	Documento
que	PRON	0	20	12	A Universidade Federal de Pernambuco criou um sistema de purificação de água que utiliza luz solar e materiais naturais para eliminar 99 % das bactérias presentes em fontes contaminadas . O dispositivo tem custo de produção de apenas 30 reais e pode beneficiar comunidades rurais .
utiliza	VERB	0	20	13	A Universidade Federal de Pernambuco criou um sistema de purificação de água que utiliza luz solar e materiais naturais para eliminar 99 % das bactérias presentes em fontes contaminadas . O dispositivo tem custo de produção de apenas 30 reais e pode beneficiar comunidades rurais .
luz	NOUN	0	20	14	A Universidade Federal de Pernambuco criou um sistema de purificação de água que utiliza luz solar e materiais naturais para eliminar 99 % das bactérias presentes em fontes contaminadas . O dispositivo tem custo de produção de apenas 30 reais e pode beneficiar comunidades rurais .
solar	ADJ	0	20	15	A Universidade Federal de Pernambuco criou um sistema de purificação de água que utiliza luz solar e materiais naturais para eliminar 99 % das bactérias presentes em fontes contaminadas . O dispositivo tem custo de produção de apenas 30 reais e pode beneficiar comunidades rurais .
e	CCONJ	0	20	16	A Universidade Federal de Pernambuco criou um sistema de purificação de água que utiliza luz solar e materiais naturais para eliminar 99 % das bactérias presentes em fontes contaminadas . O dispositivo tem custo de produção de apenas 30 reais e pode beneficiar comunidades rurais .
materiais	NOUN	0	20	17	A Universidade Federal de Pernambuco criou um sistema de purificação de água que utiliza luz solar e materiais naturais para eliminar 99 % das bactérias presentes em fontes contaminadas . O dispositivo tem custo de produção de apenas 30 reais e pode beneficiar comunidades rurais .
naturais	ADJ	0	20	18	A Universidade Federal de Pernambuco criou um sistema de purificação de água que utiliza luz solar e materiais naturais para eliminar 99 % das bactérias presentes em fontes contaminadas . O dispositivo tem custo de produção de apenas 30 reais e pode beneficiar comunidades rurais .
para	SCONJ	0	20	19	A Universidade Federal de Pernambuco criou um sistema de purificação de água que utiliza luz solar e materiais naturais para eliminar 99 % das bactérias presentes em fontes contaminadas . O dispositivo tem custo de produção de apenas 30 reais e pode beneficiar comunidades rurais .
eliminar	VERB	0	20	20	A Universidade Federal de Pernambuco criou um sistema de purificação de água que utiliza luz solar e materiais naturais para eliminar 99 % das bactérias presentes em fontes contaminadas . O dispositivo tem custo de produção de apenas 30 reais e pode beneficiar comunidades rurais .
99	NUM	0	20	21	A Universidade Federal de Pernambuco criou um sistema de purificação de água que utiliza luz solar e materiais naturais para eliminar 99 % das bactérias presentes em fontes contaminadas . O dispositivo tem custo de produção de apenas 30 reais e pode beneficiar comunidades rurais .
%	SYM	0	20	22	A Universidade Federal de Pernambuco criou um sistema de purificação de água que utiliza luz solar e materiais naturais para eliminar 99 % das bactérias presentes em fontes contaminadas . O dispositivo tem custo de produção de apenas 30 reais e pode beneficiar comunidades rurais .
das	ADP	0	20	23	A Universidade Federal de Pernambuco criou um sistema de purificação de água que utiliza luz solar e materiais naturais para eliminar 99 % das bactérias presentes em fontes contaminadas . O dispositivo tem custo de produção de apenas 30 reais e pode beneficiar comunidades rurais .
bactérias	NOUN	0	20	24	A Universidade Federal de Pernambuco criou um sistema de purificação de água que utiliza luz solar e materiais naturais para eliminar 99 % das bactérias presentes em fontes contaminadas . O dispositivo tem custo de produção de apenas 30 reais e pode beneficiar comunidades rurais .
presentes	ADJ	0	20	25	A Universidade Federal de Pernambuco criou um sistema de purificação de água que utiliza luz solar e materiais naturais para eliminar 99 % das bactérias presentes em fontes contaminadas . O dispositivo tem custo de produção de apenas 30 reais e pode beneficiar comunidades rurais .
em	ADP	0	20	26	A Universidade Federal de Pernambuco criou um sistema de purificação de água que utiliza luz solar e materiais naturais para eliminar 99 % das bactérias presentes em fontes contaminadas . O dispositivo tem custo de produção de apenas 30 reais e pode beneficiar comunidades rurais .
fontes	NOUN	0	20	27	A Universidade Federal de Pernambuco criou um sistema de purificação de água que utiliza luz solar e materiais naturais para eliminar 99 % das bactérias presentes em fontes contaminadas . O dispositivo tem custo de produção de apenas 30 reais e pode beneficiar comunidades rurais .
contaminadas	VERB	1	20	28	A Universidade Federal de Pernambuco criou um sistema de purificação de água que utiliza luz solar e materiais naturais para eliminar 99 % das bactérias presentes em fontes contaminadas . O dispositivo tem custo de produção de apenas 30 reais e pode beneficiar comunidades rurais .
.	PUNCT	0	20	29	A Universidade Federal de Pernambuco criou um sistema de purificação de água que utiliza luz solar e materiais naturais para eliminar 99 % das bactérias presentes em fontes contaminadas . O dispositivo tem custo de produção de apenas 30 reais e pode beneficiar comunidades rurais .
O	DET	0	20	30	A Universidade Federal de Pernambuco criou um sistema de purificação de água que utiliza luz solar e materiais naturais para eliminar 99 % das bactérias presentes em fontes contaminadas . O dispositivo tem custo de produção de apenas 30 reais e pode beneficiar comunidades rurais .
dispositivo	NOUN	0	20	31	A Universidade Federal de Pernambuco criou um sistema de purificação de água que utiliza luz solar e materiais naturais para eliminar 99 % das bactérias presentes em fontes contaminadas . O dispositivo tem custo de produção de apenas 30 reais e pode beneficiar comunidades rurais .
tem	VERB	0	20	32	A Universidade Federal de Pernambuco criou um sistema de purificação de água que utiliza luz solar e materiais naturais para eliminar 99 % das bactérias presentes em fontes contaminadas . O dispositivo tem custo de produção de apenas 30 reais e pode beneficiar comunidades rurais .
custo	NOUN	0	20	33	A Universidade Federal de Pernambuco criou um sistema de purificação de água que utiliza luz solar e materiais naturais para eliminar 99 % das bactérias presentes em fontes contaminadas . O dispositivo tem custo de produção de apenas 30 reais e pode beneficiar comunidades rurais .
de	ADP	0	20	34	A Universidade Federal de Pernambuco criou um sistema de purificação de água que utiliza luz solar e materiais naturais para eliminar 99 % das bactérias presentes em fontes contaminadas . O dispositivo tem custo de produção de apenas 30 reais e pode beneficiar comunidades rurais .
produção	NOUN	0	20	35	A Universidade Federal de Pernambuco criou um sistema de purificação de água que utiliza luz solar e materiais naturais para eliminar 99 % das bactérias presentes em fontes contaminadas . O dispositivo tem custo de produção de apenas 30 reais e pode beneficiar comunidades rurais .
de	ADP	0	20	36	A Universidade Federal de Pernambuco criou um sistema de purificação de água que utiliza luz solar e materiais naturais para eliminar 99 % das bactérias presentes em fontes contaminadas . O dispositivo tem custo de produção de apenas 30 reais e pode beneficiar comunidades rurais .
apenas	ADV	0	20	37	A Universidade Federal de Pernambuco criou um sistema de purificação de água que utiliza luz solar e materiais naturais para eliminar 99 % das bactérias presentes em fontes contaminadas . O dispositivo tem custo de produção de apenas 30 reais e pode beneficiar comunidades rurais .
30	NUM	0	20	38	A Universidade Federal de Pernambuco criou um sistema de purificação de água que utiliza luz solar e materiais naturais para eliminar 99 % das bactérias presentes em fontes contaminadas . O dispositivo tem custo de produção de apenas 30 reais e pode beneficiar comunidades rurais .
reais	NOUN	0	20	39	A Universidade Federal de Pernambuco criou um sistema de purificação de água que utiliza luz solar e materiais naturais para eliminar 99 % das bactérias presentes em fontes contaminadas . O dispositivo tem custo de produção de apenas 30 reais e pode beneficiar comunidades rurais .
e	CCONJ	0	20	40	A Universidade Federal de Pernambuco criou um sistema de purificação de água que utiliza luz solar e materiais naturais para eliminar 99 % das bactérias presentes em fontes contaminadas . O dispositivo tem custo de produção de apenas 30 reais e pode beneficiar comunidades rurais .
pode	VERB	0	20	41	A Universidade Federal de Pernambuco criou um sistema de purificação de água que utiliza luz solar e materiais naturais para eliminar 99 % das bactérias presentes em fontes contaminadas . O dispositivo tem custo de produção de apenas 30 reais e pode beneficiar comunidades rurais .
beneficiar	VERB	1	20	42	A Universidade Federal de Pernambuco criou um sistema de purificação de água que utiliza luz solar e materiais naturais para eliminar 99 % das bactérias presentes em fontes contaminadas . O dispositivo tem custo de produção de apenas 30 reais e pode beneficiar comunidades rurais .
comunidades	NOUN	0	20	43	A Universidade Federal de Pernambuco criou um sistema de purificação de água que utiliza luz solar e materiais naturais para eliminar 99 % das bactérias presentes em fontes contaminadas . O dispositivo tem custo de produção de apenas 30 reais e pode beneficiar comunidades rurais .
rurais	ADJ	0	20	44	A Universidade Federal de Pernambuco criou um sistema de purificação de água que utiliza luz solar e materiais naturais para eliminar 99 % das bactérias presentes em fontes contaminadas . O dispositivo tem custo de produção de apenas 30 reais e pode beneficiar comunidades rurais .
.	PUNCT	0	20	45	A Universidade Federal de Pernambuco criou um sistema de purificação de água que utiliza luz solar e materiais naturais para eliminar 99 % das bactérias presentes em fontes contaminadas . O dispositivo tem custo de produção de apenas 30 reais e pode beneficiar comunidades rurais .
O	DET	0	21	0	O Centro de Tecnologia da Informação Renato Archer desenvolveu impressoras 3D capazes de produzir próteses ortopédicas personalizadas em menos de 24 horas e a custo dez vezes menor que os modelos importados . Mais de 500 pacientes já foram atendidos com essa tecnologia .
Centro	PROPN	0	21	1	O Centro de Tecnologia da Informação Renato Archer desenvolveu impressoras 3D capazes de produzir próteses ortopédicas personalizadas em menos de 24 horas e a custo dez vezes menor que os modelos importados . Mais de 500 pacientes já foram atendidos com essa tecnologia .
de	ADP	0	21	2	O Centro de Tecnologia da Informação Renato Archer desenvolveu impressoras 3D capazes de produzir próteses ortopédicas personalizadas em menos de 24 horas e a custo dez vezes menor que os modelos importados . Mais de 500 pacientes já foram atendidos com essa tecnologia .
Tecnologia	PROPN	0	21	3	O Centro de Tecnologia da Informação Renato Archer desenvolveu impressoras 3D capazes de produzir próteses ortopédicas personalizadas em menos de 24 horas e a custo dez vezes menor que os modelos importados . Mais de 500 pacientes já foram atendidos com essa tecnologia .
da	ADP	0	21	4	O Centro de Tecnologia da Informação Renato Archer desenvolveu impressoras 3D capazes de produzir próteses ortopédicas personalizadas em menos de 24 horas e a custo dez vezes menor que os modelos importados . Mais de 500 pacientes já foram atendidos com essa tecnologia .
Informação	PROPN	0	21	5	O Centro de Tecnologia da Informação Renato Archer desenvolveu impressoras 3D capazes de produzir próteses ortopédicas personalizadas em menos de 24 horas e a custo dez vezes menor que os modelos importados . Mais de 500 pacientes já foram atendidos com essa tecnologia .
Renato	PROPN	0	21	6	O Centro de Tecnologia da Informação Renato Archer desenvolveu impressoras 3D capazes de produzir próteses ortopédicas personalizadas em menos de 24 horas e a custo dez vezes menor que os modelos importados . Mais de 500 pacientes já foram atendidos com essa tecnologia .
Archer	PROPN	1	21	7	O Centro de Tecnologia da Informação Renato Archer desenvolveu impressoras 3D capazes de produzir próteses ortopédicas personalizadas em menos de 24 horas e a custo dez vezes menor que os modelos importados . Mais de 500 pacientes já foram atendidos com essa tecnologia .
desenvolveu	VERB	0	21	8	O Centro de Tecnologia da Informação Renato Archer desenvolveu impressoras 3D capazes de produzir próteses ortopédicas personalizadas em menos de 24 horas e a custo dez vezes menor que os modelos importados . Mais de 500 pacientes já foram atendidos com essa tecnologia .
impressoras	NOUN	1	21	9	O Centro de Tecnologia da Informação Renato Archer desenvolveu impressoras 3D capazes de produzir próteses ortopédicas personalizadas em menos de 24 horas e a custo dez vezes menor que os modelos importados . Mais de 500 pacientes já foram atendidos com essa tecnologia .
3D	NUM	1	21	10	O Centro de Tecnologia da Informação Renato Archer desenvolveu impressoras 3D capazes de produzir próteses ortopédicas personalizadas em menos de 24 horas e a custo dez vezes menor que os modelos importados . Mais de 500 pacientes já foram atendidos com essa tecnologia .
capazes	ADJ	0	21	11	O Centro de Tecnologia da Informação Renato Archer desenvolveu impressoras 3D capazes de produzir próteses ortopédicas personalizadas em menos de 24 horas e a custo dez vezes menor que os modelos importados . Mais de 500 pacientes já foram atendidos com essa tecnologia .
de	SCONJ	0	21	12	O Centro de Tecnologia da Informação Renato Archer desenvolveu impressoras 3D capazes de produzir próteses ortopédicas personalizadas em menos de 24 horas e a custo dez vezes menor que os modelos importados . Mais de 500 pacientes já foram atendidos com essa tecnologia .
produzir	VERB	0	21	13	O Centro de Tecnologia da Informação Renato Archer desenvolveu impressoras 3D capazes de produzir próteses ortopédicas personalizadas em menos de 24 horas e a custo dez vezes menor que os modelos importados . Mais de 500 pacientes já foram atendidos com essa tecnologia .
próteses	NOUN	1	21	14	O Centro de Tecnologia da Informação Renato Archer desenvolveu impressoras 3D capazes de produzir próteses ortopédicas personalizadas em menos de 24 horas e a custo dez vezes menor que os modelos importados . Mais de 500 pacientes já foram atendidos com essa tecnologia .
ortopédicas	ADJ	1	21	15	O Centro de Tecnologia da Informação Renato Archer desenvolveu impressoras 3D capazes de produzir próteses ortopédicas personalizadas em menos de 24 horas e a custo dez vezes menor que os modelos importados . Mais de 500 pacientes já foram atendidos com essa tecnologia .
personalizadas	VERB	1	21	16	O Centro de Tecnologia da Informação Renato Archer desenvolveu impressoras 3D capazes de produzir próteses ortopédicas personalizadas em menos de 24 horas e a custo dez vezes menor que os modelos importados . Mais de 500 pacientes já foram atendidos com essa tecnologia .
em	ADP	0	21	17	O Centro de Tecnologia da Informação Renato Archer desenvolveu impressoras 3D capazes de produzir próteses ortopédicas personalizadas em menos de 24 horas e a custo dez vezes menor que os modelos importados . Mais de 500 pacientes já foram atendidos com essa tecnologia .
menos	ADV	0	21	18	O Centro de Tecnologia da Informação Renato Archer desenvolveu impressoras 3D capazes de produzir próteses ortopédicas personalizadas em menos de 24 horas e a custo dez vezes menor que os modelos importados . Mais de 500 pacientes já foram atendidos com essa tecnologia .
de	ADP	0	21	19	O Centro de Tecnologia da Informação Renato Archer desenvolveu impressoras 3D capazes de produzir próteses ortopédicas personalizadas em menos de 24 horas e a custo dez vezes menor que os modelos importados . Mais de 500 pacientes já foram atendidos com essa tecnologia .
24	NUM	0	21	20	O Centro de Tecnologia da Informação Renato Archer desenvolveu impressoras 3D capazes de produzir próteses ortopédicas personalizadas em menos de 24 horas e a custo dez vezes menor que os modelos importados . Mais de 500 pacientes já foram atendidos com essa tecnologia .
horas	NOUN	0	21	21	O Centro de Tecnologia da Informação Renato Archer desenvolveu impressoras 3D capazes de produzir próteses ortopédicas personalizadas em menos de 24 horas e a custo dez vezes menor que os modelos importados . Mais de 500 pacientes já foram atendidos com essa tecnologia .
e	CCONJ	0	21	22	O Centro de Tecnologia da Informação Renato Archer desenvolveu impressoras 3D capazes de produzir próteses ortopédicas personalizadas em menos de 24 horas e a custo dez vezes menor que os modelos importados . Mais de 500 pacientes já foram atendidos com essa tecnologia .
a	ADP	0	21	23	O Centro de Tecnologia da Informação Renato Archer desenvolveu impressoras 3D capazes de produzir próteses ortopédicas personalizadas em menos de 24 horas e a custo dez vezes menor que os modelos importados . Mais de 500 pacientes já foram atendidos com essa tecnologia .
custo	NOUN	0	21	24	O Centro de Tecnologia da Informação Renato Archer desenvolveu impressoras 3D capazes de produzir próteses ortopédicas personalizadas em menos de 24 horas e a custo dez vezes menor que os modelos importados . Mais de 500 pacientes já foram atendidos com essa tecnologia .
dez	NUM	0	21	25	O Centro de Tecnologia da Informação Renato Archer desenvolveu impressoras 3D capazes de produzir próteses ortopédicas personalizadas em menos de 24 horas e a custo dez vezes menor que os modelos importados . Mais de 500 pacientes já foram atendidos com essa tecnologia .
vezes	NOUN	0	21	26	O Centro de Tecnologia da Informação Renato Archer desenvolveu impressoras 3D capazes de produzir próteses ortopédicas personalizadas em menos de 24 horas e a custo dez vezes menor que os modelos importados . Mais de 500 pacientes já foram atendidos com essa tecnologia .
menor	ADJ	0	21	27	O Centro de Tecnologia da Informação Renato Archer desenvolveu impressoras 3D capazes de produzir próteses ortopédicas personalizadas em menos de 24 horas e a custo dez vezes menor que os modelos importados . Mais de 500 pacientes já foram atendidos com essa tecnologia .
que	SCONJ	0	21	28	O Centro de Tecnologia da Informação Renato Archer desenvolveu impressoras 3D capazes de produzir próteses ortopédicas personalizadas em menos de 24 horas e a custo dez vezes menor que os modelos importados . Mais de 500 pacientes já foram atendidos com essa tecnologia .
os	DET	0	21	29	O Centro de Tecnologia da Informação Renato Archer desenvolveu impressoras 3D capazes de produzir próteses ortopédicas personalizadas em menos de 24 horas e a custo dez vezes menor que os modelos importados . Mais de 500 pacientes já foram atendidos com essa tecnologia .
modelos	NOUN	0	21	30	O Centro de Tecnologia da Informação Renato Archer desenvolveu impressoras 3D capazes de produzir próteses ortopédicas personalizadas em menos de 24 horas e a custo dez vezes menor que os modelos importados . Mais de 500 pacientes já foram atendidos com essa tecnologia .
importados	VERB	1	21	31	O Centro de Tecnologia da Informação Renato Archer desenvolveu impressoras 3D capazes de produzir próteses ortopédicas personalizadas em menos de 24 horas e a custo dez vezes menor que os modelos importados . Mais de 500 pacientes já foram atendidos com essa tecnologia .
.	PUNCT	0	21	32	O Centro de Tecnologia da Informação Renato Archer desenvolveu impressoras 3D capazes de produzir próteses ortopédicas personalizadas em menos de 24 horas e a custo dez vezes menor que os modelos importados . Mais de 500 pacientes já foram atendidos com essa tecnologia .
Mais	ADV	0	21	33	O Centro de Tecnologia da Informação Renato Archer desenvolveu impressoras 3D capazes de produzir próteses ortopédicas personalizadas em menos de 24 horas e a custo dez vezes menor que os modelos importados . Mais de 500 pacientes já foram atendidos com essa tecnologia .
de	ADP	0	21	34	O Centro de Tecnologia da Informação Renato Archer desenvolveu impressoras 3D capazes de produzir próteses ortopédicas personalizadas em menos de 24 horas e a custo dez vezes menor que os modelos importados . Mais de 500 pacientes já foram atendidos com essa tecnologia .
500	NUM	0	21	35	O Centro de Tecnologia da Informação Renato Archer desenvolveu impressoras 3D capazes de produzir próteses ortopédicas personalizadas em menos de 24 horas e a custo dez vezes menor que os modelos importados . Mais de 500 pacientes já foram atendidos com essa tecnologia .
pacientes	NOUN	0	21	36	O Centro de Tecnologia da Informação Renato Archer desenvolveu impressoras 3D capazes de produzir próteses ortopédicas personalizadas em menos de 24 horas e a custo dez vezes menor que os modelos importados . Mais de 500 pacientes já foram atendidos com essa tecnologia .
já	ADV	0	21	37	O Centro de Tecnologia da Informação Renato Archer desenvolveu impressoras 3D capazes de produzir próteses ortopédicas personalizadas em menos de 24 horas e a custo dez vezes menor que os modelos importados . Mais de 500 pacientes já foram atendidos com essa tecnologia .
foram	AUX	0	21	38	O Centro de Tecnologia da Informação Renato Archer desenvolveu impressoras 3D capazes de produzir próteses ortopédicas personalizadas em menos de 24 horas e a custo dez vezes menor que os modelos importados . Mais de 500 pacientes já foram atendidos com essa tecnologia .
atendidos	VERB	1	21	39	O Centro de Tecnologia da Informação Renato Archer desenvolveu impressoras 3D capazes de produzir próteses ortopédicas personalizadas em menos de 24 horas e a custo dez vezes menor que os modelos importados . Mais de 500 pacientes já foram atendidos com essa tecnologia .
com	ADP	0	21	40	O Centro de Tecnologia da Informação Renato Archer desenvolveu impressoras 3D capazes de produzir próteses ortopédicas personalizadas em menos de 24 horas e a custo dez vezes menor que os modelos importados . Mais de 500 pacientes já foram atendidos com essa tecnologia .
essa	DET	0	21	41	O Centro de Tecnologia da Informação Renato Archer desenvolveu impressoras 3D capazes de produzir próteses ortopédicas personalizadas em menos de 24 horas e a custo dez vezes menor que os modelos importados . Mais de 500 pacientes já foram atendidos com essa tecnologia .
tecnologia	NOUN	0	21	42	O Centro de Tecnologia da Informação Renato Archer desenvolveu impressoras 3D capazes de produzir próteses ortopédicas personalizadas em menos de 24 horas e a custo dez vezes menor que os modelos importados . Mais de 500 pacientes já foram atendidos com essa tecnologia .
.	PUNCT	0	21	43	O Centro de Tecnologia da Informação Renato Archer desenvolveu impressoras 3D capazes de produzir próteses ortopédicas personalizadas em menos de 24 horas e a custo dez vezes menor que os modelos importados . Mais de 500 pacientes já foram atendidos com essa tecnologia .
Biólogos	NOUN	1	22	0	Biólogos marinhos da Universidade Federal do Ceará descobriram uma nova espécie de coral na costa brasileira , resistente ao branqueamento causado pelo aumento da temperatura dos oceanos . A espécie foi encontrada a uma profundidade de 60 metros no litoral cearense .
marinhos	ADJ	0	22	1	Biólogos marinhos da Universidade Federal do Ceará descobriram uma nova espécie de coral na costa brasileira , resistente ao branqueamento causado pelo aumento da temperatura dos oceanos . A espécie foi encontrada a uma profundidade de 60 metros no litoral cearense .
da	ADP	0	22	2	Biólogos marinhos da Universidade Federal do Ceará descobriram uma nova espécie de coral na costa brasileira , resistente ao branqueamento causado pelo aumento da temperatura dos oceanos . A espécie foi encontrada a uma profundidade de 60 metros no litoral cearense .
Universidade	PROPN	0	22	3	Biólogos marinhos da Universidade Federal do Ceará descobriram uma nova espécie de coral na costa brasileira , resistente ao branqueamento causado pelo aumento da temperatura dos oceanos . A espécie foi encontrada a uma profundidade de 60 metros no litoral cearense .
Federal	PROPN	0	22	4	Biólogos marinhos da Universidade Federal do Ceará descobriram uma nova espécie de coral na costa brasileira , resistente ao branqueamento causado pelo aumento da temperatura dos oceanos . A espécie foi encontrada a uma profundidade de 60 metros no litoral cearense .
do	ADP	0	22	5	Biólogos marinhos da Universidade Federal do Ceará descobriram uma nova espécie de coral na costa brasileira , resistente ao branqueamento causado pelo aumento da temperatura dos oceanos . A espécie foi encontrada a uma profundidade de 60 metros no litoral cearense .
Ceará	PROPN	0	22	6	Biólogos marinhos da Universidade Federal do Ceará descobriram uma nova espécie de coral na costa brasileira , resistente ao branqueamento causado pelo aumento da temperatura dos oceanos . A espécie foi encontrada a uma profundidade de 60 metros no litoral cearense .
descobriram	VERB	0	22	7	Biólogos marinhos da Universidade Federal do Ceará descobriram uma nova espécie de coral na costa brasileira , resistente ao branqueamento causado pelo aumento da temperatura dos oceanos . A espécie foi encontrada a uma profundidade de 60 metros no litoral cearense .
uma	DET	0	22	8	Biólogos marinhos da Universidade Federal do Ceará descobriram uma nova espécie de coral na costa brasileira , resistente ao branqueamento causado pelo aumento da temperatura dos oceanos . A espécie foi encontrada a uma profundidade de 60 metros no litoral cearense .
nova	ADJ	0	22	9	Biólogos marinhos da Universidade Federal do Ceará descobriram uma nova espécie de coral na costa brasileira , resistente ao branqueamento causado pelo aumento da temperatura dos oceanos . A espécie foi encontrada a uma profundidade de 60 metros no litoral cearense .
espécie	NOUN	0	22	10	Biólogos marinhos da Universidade Federal do Ceará descobriram uma nova espécie de coral na costa brasileira , resistente ao branqueamento causado pelo aumento da temperatura dos oceanos . A espécie foi encontrada a uma profundidade de 60 metros no litoral cearense .
de	ADP	0	22	11	Biólogos marinhos da Universidade Federal do Ceará descobriram uma nova espécie de coral na costa brasileira , resistente ao branqueamento causado pelo aumento da temperatura dos oceanos . A espécie foi encontrada a uma profundidade de 60 metros no litoral cearense .
coral	NOUN	0	22	12	Biólogos marinhos da Universidade Federal do Ceará descobriram uma nova espécie de coral na costa brasileira , resistente ao branqueamento causado pelo aumento da temperatura dos oceanos . A espécie foi encontrada a uma profundidade de 60 metros no litoral cearense .
na	ADP	0	22	13	Biólogos marinhos da Universidade Federal do Ceará descobriram uma nova espécie de coral na costa brasileira , resistente ao branqueamento causado pelo aumento da temperatura dos oceanos . A espécie foi encontrada a uma profundidade de 60 metros no litoral cearense .
costa	NOUN	0	22	14	Biólogos marinhos da Universidade Federal do Ceará descobriram uma nova espécie de coral na costa brasileira , resistente ao branqueamento causado pelo aumento da temperatura dos oceanos . A espécie foi encontrada a uma profundidade de 60 metros no litoral cearense .
brasileira	ADJ	0	22	15	Biólogos marinhos da Universidade Federal do Ceará descobriram uma nova espécie de coral na costa brasileira , resistente ao branqueamento causado pelo aumento da temperatura dos oceanos . A espécie foi encontrada a uma profundidade de 60 metros no litoral cearense .
,	PUNCT	0	22	16	Biólogos marinhos da Universidade Federal do Ceará descobriram uma nova espécie de coral na costa brasileira , resistente ao branqueamento causado pelo aumento da temperatura dos oceanos . A espécie foi encontrada a uma profundidade de 60 metros no litoral cearense .
resistente	ADJ	0	22	17	Biólogos marinhos da Universidade Federal do Ceará descobriram uma nova espécie de coral na costa brasileira , resistente ao branqueamento causado pelo aumento da temperatura dos oceanos . A espécie foi encontrada a uma profundidade de 60 metros no litoral cearense .
ao	ADP	0	22	18	Biólogos marinhos da Universidade Federal do Ceará descobriram uma nova espécie de coral na costa brasileira , resistente ao branqueamento causado pelo aumento da temperatura dos oceanos . A espécie foi encontrada a uma profundidade de 60 metros no litoral cearense .
branqueamento	NOUN	1	22	19	Biólogos marinhos da Universidade Federal do Ceará descobriram uma nova espécie de coral na costa brasileira , resistente ao branqueamento causado pelo aumento da temperatura dos oceanos . A espécie foi encontrada a uma profundidade de 60 metros no litoral cearense .
causado	VERB	0	22	20	Biólogos marinhos da Universidade Federal do Ceará descobriram uma nova espécie de coral na costa brasileira , resistente ao branqueamento causado pelo aumento da temperatura dos oceanos . A espécie foi encontrada a uma profundidade de 60 metros no litoral cearense .
pelo	ADP	0	22	21	Biólogos marinhos da Universidade Federal do Ceará descobriram uma nova espécie de coral na costa brasileira , resistente ao branqueamento causado pelo aumento da temperatura dos oceanos . A espécie foi encontrada a uma profundidade de 60 metros no litoral cearense .
aumento	NOUN	0	22	22	Biólogos marinhos da Universidade Federal do Ceará descobriram uma nova espécie de coral na costa brasileira , resistente ao branqueamento causado pelo aumento da temperatura dos oceanos . A espécie foi encontrada a uma profundidade de 60 metros no litoral cearense .
da	ADP	0	22	23	Biólogos marinhos da Universidade Federal do Ceará descobriram uma nova espécie de coral na costa brasileira , resistente ao branqueamento causado pelo aumento da temperatura dos oceanos . A espécie foi encontrada a uma profundidade de 60 metros no litoral cearense .
temperatura	NOUN	0	22	24	Biólogos marinhos da Universidade Federal do Ceará descobriram uma nova espécie de coral na costa brasileira , resistente ao branqueamento causado pelo aumento da temperatura dos oceanos . A espécie foi encontrada a uma profundidade de 60 metros no litoral cearense .
dos	ADP	0	22	25	Biólogos marinhos da Universidade Federal do Ceará descobriram uma nova espécie de coral na costa brasileira , resistente ao branqueamento causado pelo aumento da temperatura dos oceanos . A espécie foi encontrada a uma profundidade de 60 metros no litoral cearense .
oceanos	NOUN	0	22	26	Biólogos marinhos da Universidade Federal do Ceará descobriram uma nova espécie de coral na costa brasileira , resistente ao branqueamento causado pelo aumento da temperatura dos oceanos . A espécie foi encontrada a uma profundidade de 60 metros no litoral cearense .
.	PUNCT	0	22	27	Biólogos marinhos da Universidade Federal do Ceará descobriram uma nova espécie de coral na costa brasileira , resistente ao branqueamento causado pelo aumento da temperatura dos oceanos . A espécie foi encontrada a uma profundidade de 60 metros no litoral cearense .
A	DET	0	22	28	Biólogos marinhos da Universidade Federal do Ceará descobriram uma nova espécie de coral na costa brasileira , resistente ao branqueamento causado pelo aumento da temperatura dos oceanos . A espécie foi encontrada a uma profundidade de 60 metros no litoral cearense .
espécie	NOUN	0	22	29	Biólogos marinhos da Universidade Federal do Ceará descobriram uma nova espécie de coral na costa brasileira , resistente ao branqueamento causado pelo aumento da temperatura dos oceanos . A espécie foi encontrada a uma profundidade de 60 metros no litoral cearense .
foi	AUX	0	22	30	Biólogos marinhos da Universidade Federal do Ceará descobriram uma nova espécie de coral na costa brasileira , resistente ao branqueamento causado pelo aumento da temperatura dos oceanos . A espécie foi encontrada a uma profundidade de 60 metros no litoral cearense .
encontrada	VERB	0	22	31	Biólogos marinhos da Universidade Federal do Ceará descobriram uma nova espécie de coral na costa brasileira , resistente ao branqueamento causado pelo aumento da temperatura dos oceanos . A espécie foi encontrada a uma profundidade de 60 metros no litoral cearense .
a	ADP	0	22	32	Biólogos marinhos da Universidade Federal do Ceará descobriram uma nova espécie de coral na costa brasileira , resistente ao branqueamento causado pelo aumento da temperatura dos oceanos . A espécie foi encontrada a uma profundidade de 60 metros no litoral cearense .
uma	DET	0	22	33	Biólogos marinhos da Universidade Federal do Ceará descobriram uma nova espécie de coral na costa brasileira , resistente ao branqueamento causado pelo aumento da temperatura dos oceanos . A espécie foi encontrada a uma profundidade de 60 metros no litoral cearense .
profundidade	NOUN	0	22	34	Biólogos marinhos da Universidade Federal do Ceará descobriram uma nova espécie de coral na costa brasileira , resistente ao branqueamento causado pelo aumento da temperatura dos oceanos . A espécie foi encontrada a uma profundidade de 60 metros no litoral cearense .
